DAY,MONTH,YEAR,DAYNAME,DATE,HOUR,GENERAL_SUPPLY_KWH
12,10,2012,Friday,10/12/2012,8,0.300682155
11,12,2011,Sunday,12/11/2011,8,0.290468421
5,1,2013,Saturday,1/5/2013,6,0.187027567
13,8,2013,Tuesday,8/13/2013,0,0.260187021
19,11,2013,Tuesday,11/19/2013,16,0.283050891
23,11,2012,Friday,11/23/2012,10,0.218589874
21,9,2013,Saturday,9/21/2013,10,0.274540477
2,3,2012,Friday,3/2/2012,6,0.296919957
15,11,2011,Tuesday,11/15/2011,10,0.235011719
29,11,2011,Tuesday,11/29/2011,21,0.367773437
27,9,2013,Friday,9/27/2013,21,0.326174972
3,12,2013,Tuesday,12/3/2013,15,0.257164792
8,11,2013,Friday,11/8/2013,5,0.188634526
4,3,2013,Monday,3/4/2013,19,0.402320771
6,1,2012,Friday,1/6/2012,23,0.214060680
19,6,2012,Tuesday,6/19/2012,23,0.390463433
9,1,2012,Monday,1/9/2012,19,0.390905340
20,2,2012,Monday,2/20/2012,17,0.473328645
24,10,2012,Wednesday,10/24/2012,21,0.311513461
13,7,2013,Saturday,7/13/2013,17,0.519316925
2,4,2012,Monday,4/2/2012,23,0.275533151
21,12,2013,Saturday,12/21/2013,9,0.336708659
14,5,2012,Monday,5/14/2012,21,0.625856502
22,12,2013,Sunday,12/22/2013,1,0.221515792
16,1,2014,Thursday,1/16/2014,11,0.378254869
24,5,2012,Thursday,5/24/2012,21,0.600766491
10,2,2013,Sunday,2/10/2013,17,0.503607198
2,10,2012,Tuesday,10/2/2012,23,0.258182641
17,6,2013,Monday,6/17/2013,19,0.707709364
1,9,2013,Sunday,9/1/2013,23,0.268097040
16,8,2012,Thursday,8/16/2012,17,0.363753759
7,11,2013,Thursday,11/7/2013,13,0.234791689
4,12,2013,Wednesday,12/4/2013,7,0.260473943
19,5,2013,Sunday,5/19/2013,23,0.331256975
17,1,2014,Friday,1/17/2014,3,0.195497496
11,9,2012,Tuesday,9/11/2012,19,0.474263161
27,4,2013,Saturday,4/27/2013,21,0.328499711
25,12,2012,Tuesday,12/25/2012,19,0.312808229
16,1,2013,Wednesday,1/16/2013,17,0.454058039
14,10,2011,Friday,10/14/2011,19,0.345636364
16,5,2013,Thursday,5/16/2013,11,0.229517940
14,10,2012,Sunday,10/14/2012,3,0.158590531
4,1,2013,Friday,1/4/2013,5,0.168615011
3,3,2012,Saturday,3/3/2012,5,0.182396587
31,8,2012,Friday,8/31/2012,15,0.234056041
24,3,2013,Sunday,3/24/2013,7,0.247407511
9,12,2011,Friday,12/9/2011,3,0.157144809
21,11,2012,Wednesday,11/21/2012,1,0.150636483
16,11,2011,Wednesday,11/16/2011,9,0.237371094
17,4,2012,Tuesday,4/17/2012,9,0.313812929
20,6,2013,Thursday,6/20/2013,15,0.317171365
8,4,2013,Monday,4/8/2013,9,0.242296529
6,2,2012,Monday,2/6/2012,7,0.272517535
17,11,2011,Thursday,11/17/2011,1,0.147683594
26,11,2012,Monday,11/26/2012,15,0.389370811
1,8,2013,Thursday,8/1/2013,13,0.247895944
30,8,2012,Thursday,8/30/2012,7,0.329061299
14,2,2013,Thursday,2/14/2013,5,0.185943721
13,10,2012,Saturday,10/13/2012,11,0.286184910
2,8,2013,Friday,8/2/2013,5,0.237925599
23,9,2013,Monday,9/23/2013,1,0.179306995
3,1,2014,Friday,1/3/2014,21,0.425729457
6,6,2012,Wednesday,6/6/2012,9,0.390376560
8,12,2011,Thursday,12/8/2011,11,0.243256831
14,2,2014,Friday,2/14/2014,23,0.244564122
22,9,2013,Sunday,9/22/2013,9,0.283038708
20,11,2012,Tuesday,11/20/2012,9,0.228246421
5,6,2012,Tuesday,6/5/2012,1,0.236342471
3,1,2013,Thursday,1/3/2013,13,0.254752740
7,4,2013,Sunday,4/7/2013,1,0.170067120
18,7,2012,Wednesday,7/18/2012,11,0.27725
12,8,2013,Monday,8/12/2013,3,0.183612586
15,5,2013,Wednesday,5/15/2013,3,0.168090909
11,8,2013,Sunday,8/11/2013,11,0.321041321
16,4,2012,Monday,4/16/2012,1,0.198755597
22,3,2012,Thursday,3/22/2012,11,0.261164744
17,2,2014,Monday,2/17/2014,19,0.385476260
26,10,2011,Wednesday,10/26/2011,7,0.305315126
7,2,2012,Tuesday,2/7/2012,15,0.267158259
22,11,2013,Friday,11/22/2013,19,0.360593530
27,11,2012,Tuesday,11/27/2012,7,0.263651248
21,6,2013,Friday,6/21/2013,7,0.423907774
15,2,2013,Friday,2/15/2013,13,0.230867609
20,7,2012,Friday,7/20/2012,13,0.281790463
19,7,2012,Thursday,7/19/2012,5,0.223420198
25,3,2013,Monday,3/25/2013,15,0.334955929
25,10,2011,Tuesday,10/25/2011,15,0.283697479
17,7,2012,Tuesday,7/17/2012,3,0.199151134
11,10,2013,Friday,10/11/2013,17,0.316974926
4,3,2012,Sunday,3/4/2012,13,0.448672222
21,3,2012,Wednesday,3/21/2012,3,0.175236350
25,4,2012,Wednesday,4/25/2012,1,0.221734283
25,7,2013,Thursday,7/25/2013,13,0.260825638
14,6,2012,Thursday,6/14/2012,1,0.232755833
12,3,2012,Monday,3/12/2012,5,0.201009854
15,9,2013,Sunday,9/15/2013,9,0.289701266
13,6,2012,Wednesday,6/13/2012,9,0.350185561
21,10,2012,Sunday,10/21/2012,3,0.149333296
23,8,2012,Thursday,8/23/2012,7,0.307666569
29,6,2013,Saturday,6/29/2013,15,0.434343748
13,11,2013,Wednesday,11/13/2013,19,0.386001268
13,3,2012,Tuesday,3/13/2012,11,0.248500841
23,2,2013,Saturday,2/23/2013,5,0.170984964
26,12,2012,Wednesday,12/26/2012,5,0.152635530
3,11,2011,Thursday,11/3/2011,15,0.282467742
8,11,2011,Tuesday,11/8/2011,1,0.171674603
9,11,2011,Wednesday,11/9/2011,9,0.293936508
28,7,2012,Saturday,7/28/2012,5,0.238464930
8,5,2013,Wednesday,5/8/2013,3,0.161042821
18,10,2013,Friday,10/18/2013,17,0.313044610
22,10,2012,Monday,10/22/2012,11,0.242572025
20,8,2013,Tuesday,8/20/2013,11,0.269932746
10,7,2012,Tuesday,7/10/2012,3,0.196233515
22,2,2013,Friday,2/22/2013,13,0.240347207
26,2,2014,Wednesday,2/26/2014,19,0.504815612
19,8,2013,Monday,8/19/2013,3,0.180514984
28,6,2013,Friday,6/28/2013,7,0.357712677
27,7,2012,Friday,7/27/2012,13,0.257826220
17,3,2013,Sunday,3/17/2013,7,0.237463462
12,11,2012,Monday,11/12/2012,1,0.152281181
10,1,2014,Friday,1/10/2014,21,0.328046673
4,12,2012,Tuesday,12/4/2012,7,0.255423878
29,1,2012,Sunday,1/29/2012,15,0.381088235
24,7,2013,Wednesday,7/24/2013,5,0.250235531
24,4,2012,Tuesday,4/24/2012,9,0.288785874
30,1,2012,Monday,1/30/2012,7,0.294266568
16,3,2013,Saturday,3/16/2013,15,0.360656154
11,3,2012,Sunday,3/11/2012,13,0.326446015
16,12,2011,Friday,12/16/2011,3,0.162984456
7,5,2013,Tuesday,5/7/2013,11,0.236625822
14,3,2012,Wednesday,3/14/2012,3,0.167501258
15,4,2013,Monday,4/15/2013,9,0.252402083
5,12,2012,Wednesday,12/5/2012,15,0.244024419
2,11,2011,Wednesday,11/2/2011,7,0.291466387
5,2,2014,Wednesday,2/5/2014,23,0.207480581
22,8,2012,Wednesday,8/22/2012,15,0.221146653
27,12,2012,Thursday,12/27/2012,13,0.238333600
17,12,2011,Saturday,12/17/2011,11,0.272525641
13,11,2012,Tuesday,11/13/2012,9,0.217769624
16,4,2013,Tuesday,4/16/2013,1,0.176884151
9,7,2012,Monday,7/9/2012,11,0.326759406
14,9,2013,Saturday,9/14/2013,1,0.198022645
28,3,2012,Wednesday,3/28/2012,17,0.398474493
17,10,2013,Thursday,10/17/2013,11,0.236284003
17,2,2013,Sunday,2/17/2013,23,0.221331036
23,10,2011,Sunday,10/23/2011,21,0.306217391
24,11,2013,Sunday,11/24/2013,9,0.281011924
31,12,2013,Tuesday,12/31/2013,7,0.220507730
2,4,2013,Tuesday,4/2/2013,19,0.393234637
23,11,2013,Saturday,11/23/2013,1,0.173483626
18,11,2012,Sunday,11/18/2012,19,0.383120482
14,12,2011,Wednesday,12/14/2011,17,0.312784974
4,6,2012,Monday,6/4/2012,19,0.658808848
8,2,2014,Saturday,2/8/2014,13,0.332837421
16,9,2013,Monday,9/16/2013,19,0.539158974
16,10,2013,Wednesday,10/16/2013,3,0.146358007
26,6,2013,Wednesday,6/26/2013,21,0.577627309
19,4,2012,Thursday,4/19/2012,19,0.495628690
31,3,2013,Sunday,3/31/2013,21,0.285173753
9,8,2013,Friday,8/9/2013,17,0.431823958
20,2,2014,Thursday,2/20/2014,1,0.196384731
28,11,2012,Wednesday,11/28/2012,21,0.321990749
7,2,2014,Friday,2/7/2014,5,0.181951036
1,1,2014,Wednesday,1/1/2014,15,0.368521213
9,1,2013,Wednesday,1/9/2013,23,0.222174859
7,10,2012,Sunday,10/7/2012,17,0.344968951
26,7,2012,Thursday,7/26/2012,23,0.387601887
27,2,2012,Monday,2/27/2012,23,0.283357631
18,11,2011,Friday,11/18/2011,19,0.31925
12,7,2012,Thursday,7/12/2012,17,0.486782344
3,8,2013,Saturday,8/3/2013,23,0.391603900
2,9,2012,Sunday,9/2/2012,21,0.525670693
14,5,2013,Tuesday,5/14/2013,17,0.372512948
19,2,2014,Wednesday,2/19/2014,9,0.246593758
5,2,2012,Sunday,2/5/2012,21,0.398936009
23,6,2012,Saturday,6/23/2012,1,0.271608483
4,11,2013,Monday,11/4/2013,19,0.396242292
11,5,2012,Friday,5/11/2012,11,0.253309789
25,2,2012,Saturday,2/25/2012,15,0.410853388
1,10,2013,Tuesday,10/1/2013,3,0.150455475
17,10,2011,Monday,10/17/2011,13,0.225960784
12,8,2012,Sunday,8/12/2012,7,0.312473269
2,1,2012,Monday,1/2/2012,1,0.181758537
12,1,2013,Saturday,1/12/2013,7,0.333714175
23,5,2013,Thursday,5/23/2013,1,0.219018883
5,10,2012,Friday,10/5/2012,9,0.251639169
7,2,2013,Thursday,2/7/2013,15,0.302074868
13,1,2012,Friday,1/13/2012,5,0.177459524
14,1,2012,Saturday,1/14/2012,13,0.248002315
9,7,2013,Tuesday,7/9/2013,7,0.399757345
8,7,2013,Monday,7/8/2013,15,0.300321636
4,9,2013,Wednesday,9/4/2013,9,0.254801279
30,3,2012,Friday,3/30/2012,9,0.259641944
8,9,2012,Saturday,9/8/2012,13,0.252439319
13,8,2012,Monday,8/13/2012,15,0.258871242
1,3,2013,Friday,3/1/2013,13,0.250345716
29,3,2012,Thursday,3/29/2012,1,0.182964356
26,12,2013,Thursday,12/26/2013,23,0.232787225
21,1,2014,Tuesday,1/21/2014,21,0.367278207
12,6,2013,Wednesday,6/12/2013,13,0.351841285
1,5,2013,Wednesday,5/1/2013,3,0.150925737
28,2,2013,Thursday,2/28/2013,5,0.204418429
18,10,2011,Tuesday,10/18/2011,5,0.245141975
2,5,2013,Thursday,5/2/2013,11,0.219711858
6,2,2013,Wednesday,2/6/2013,7,0.257950108
10,5,2012,Thursday,5/10/2012,3,0.179633589
30,9,2013,Monday,9/30/2013,11,0.227332665
24,6,2012,Sunday,6/24/2012,9,0.496049757
27,10,2012,Saturday,10/27/2012,11,0.260589339
1,1,2012,Sunday,1/1/2012,9,0.259339024
28,5,2012,Monday,5/28/2012,3,0.193288371
30,11,2013,Saturday,11/30/2013,17,0.313809570
11,1,2013,Friday,1/11/2013,15,0.528499637
5,9,2013,Thursday,9/5/2013,1,0.184826599
7,9,2012,Friday,9/7/2012,5,0.156750984
24,11,2011,Thursday,11/24/2011,11,0.249324219
29,5,2012,Tuesday,5/29/2012,11,0.298692378
24,2,2012,Friday,2/24/2012,7,0.295073422
25,11,2011,Friday,11/25/2011,3,0.137847656
13,6,2013,Thursday,6/13/2013,5,0.209944483
28,10,2012,Sunday,10/28/2012,3,0.143965275
6,10,2012,Saturday,10/6/2012,1,0.181183821
21,12,2012,Friday,12/21/2012,5,0.185296745
24,5,2013,Friday,5/24/2013,9,0.331215443
20,12,2012,Thursday,12/20/2012,13,0.374105443
4,10,2012,Thursday,10/4/2012,17,0.292011782
29,4,2013,Monday,4/29/2013,19,0.439343794
4,1,2012,Wednesday,1/4/2012,17,0.513689320
8,5,2012,Tuesday,5/8/2012,19,0.599872064
19,12,2012,Wednesday,12/19/2012,21,0.420668801
15,6,2013,Saturday,6/15/2013,21,0.489679874
21,6,2012,Thursday,6/21/2012,17,0.500034357
25,5,2013,Saturday,5/25/2013,17,0.430568500
19,1,2014,Sunday,1/19/2014,5,0.194682712
22,2,2012,Wednesday,2/22/2012,23,0.223515704
6,11,2013,Wednesday,11/6/2013,3,0.148861789
7,9,2013,Saturday,9/7/2013,17,0.303060251
29,9,2013,Sunday,9/29/2013,19,0.409648601
31,3,2012,Saturday,3/31/2012,17,0.393934756
30,5,2012,Wednesday,5/30/2012,19,0.642324896
14,1,2013,Monday,1/14/2013,23,0.206336411
20,10,2011,Thursday,10/20/2011,21,0.366669903
23,11,2011,Wednesday,11/23/2011,19,0.404800781
28,12,2013,Saturday,12/28/2013,7,0.222611808
5,11,2013,Tuesday,11/5/2013,11,0.224302518
7,7,2013,Sunday,7/7/2013,23,0.422044174
5,9,2012,Wednesday,9/5/2012,21,0.392301367
14,8,2012,Tuesday,8/14/2012,23,0.389743538
4,2,2013,Monday,2/4/2013,23,0.207059843
30,10,2012,Tuesday,10/30/2012,19,0.392838928
18,1,2014,Saturday,1/18/2014,13,0.502382865
15,1,2012,Sunday,1/15/2012,21,0.290618056
2,3,2013,Saturday,3/2/2013,21,0.313131783
27,11,2013,Wednesday,11/27/2013,9,0.217298931
28,11,2013,Thursday,11/28/2013,1,0.162523391
27,12,2013,Friday,12/27/2013,15,0.301446408
11,1,2014,Saturday,1/11/2014,15,0.472879581
10,1,2014,Friday,1/10/2014,7,0.235227302
25,4,2012,Wednesday,4/25/2012,19,0.584712426
14,11,2013,Thursday,11/14/2013,9,0.223673505
16,12,2011,Friday,12/16/2011,17,0.287345361
24,7,2013,Wednesday,7/24/2013,23,0.411536204
28,7,2012,Saturday,7/28/2012,23,0.423418388
12,3,2012,Monday,3/12/2012,23,0.227933475
4,12,2012,Tuesday,12/4/2012,21,0.328988038
12,11,2012,Monday,11/12/2012,19,0.388224384
26,12,2012,Wednesday,12/26/2012,23,0.20362992
28,6,2013,Friday,6/28/2013,21,0.560236270
30,1,2012,Monday,1/30/2012,21,0.584075581
16,4,2013,Tuesday,4/16/2013,19,0.417046355
18,10,2013,Friday,10/18/2013,3,0.152898608
21,10,2012,Sunday,10/21/2012,17,0.358497607
8,11,2011,Tuesday,11/8/2011,19,0.464293651
19,10,2013,Saturday,10/19/2013,11,0.260312938
10,7,2012,Tuesday,7/10/2012,17,0.483707891
14,6,2012,Thursday,6/14/2012,19,0.639449198
13,11,2013,Wednesday,11/13/2013,1,0.161091506
23,8,2012,Thursday,8/23/2012,21,0.384732800
2,11,2011,Wednesday,11/2/2011,21,0.347852941
14,3,2012,Wednesday,3/14/2012,17,0.415997508
8,5,2013,Wednesday,5/8/2013,17,0.348174718
25,2,2014,Tuesday,2/25/2014,9,0.229612337
6,2,2014,Thursday,2/6/2014,13,0.212640546
26,2,2014,Wednesday,2/26/2014,1,0.186813699
23,2,2013,Saturday,2/23/2013,23,0.242678781
17,3,2013,Sunday,3/17/2013,21,0.311218488
19,8,2013,Monday,8/19/2013,17,0.365262515
5,2,2014,Wednesday,2/5/2014,5,0.184051796
14,9,2013,Saturday,9/14/2013,19,0.416883621
30,5,2012,Wednesday,5/30/2012,6,0.274729787
28,9,2013,Saturday,9/28/2013,14,0.253634528
3,3,2013,Sunday,3/3/2013,8,0.285476076
15,8,2012,Wednesday,8/15/2012,10,0.283223123
1,4,2012,Sunday,4/1/2012,12,0.314315090
21,6,2012,Thursday,6/21/2012,4,0.210051959
14,8,2012,Tuesday,8/14/2012,2,0.225055001
31,3,2012,Saturday,3/31/2012,4,0.1703175
19,1,2014,Sunday,1/19/2014,16,0.475958041
15,1,2012,Sunday,1/15/2012,0,0.189094907
7,7,2013,Sunday,7/7/2013,2,0.252665946
4,2,2013,Monday,2/4/2013,2,0.153375837
9,5,2012,Wednesday,5/9/2012,14,0.241249747
23,11,2011,Wednesday,11/23/2011,6,0.247925781
3,10,2012,Wednesday,10/3/2012,12,0.217362862
14,1,2013,Monday,1/14/2013,2,0.166381726
4,10,2012,Thursday,10/4/2012,4,0.141845793
14,6,2013,Friday,6/14/2013,8,0.403685795
19,10,2011,Wednesday,10/19/2011,8,0.276277487
29,9,2013,Sunday,9/29/2013,6,0.160669112
23,2,2012,Thursday,2/23/2012,10,0.241996280
5,2,2013,Tuesday,2/5/2013,10,0.219267530
22,11,2011,Tuesday,11/22/2011,14,0.216496094
16,1,2012,Monday,1/16/2012,8,0.224997685
25,5,2013,Saturday,5/25/2013,4,0.180121206
6,9,2012,Thursday,9/6/2012,8,0.290017092
7,9,2013,Saturday,9/7/2013,4,0.150166918
4,1,2012,Wednesday,1/4/2012,4,0.160002439
18,12,2012,Tuesday,12/18/2012,8,0.231461119
30,10,2012,Tuesday,10/30/2012,6,0.239236701
26,5,2013,Sunday,5/26/2013,12,0.320502012
19,12,2012,Wednesday,12/19/2012,0,0.203595004
31,5,2012,Thursday,5/31/2012,14,0.257925670
6,11,2013,Wednesday,11/6/2013,22,0.254671170
29,10,2012,Monday,10/29/2012,14,0.213518547
15,6,2013,Saturday,6/15/2013,0,0.296345780
22,6,2012,Friday,6/22/2012,12,0.317855536
29,4,2013,Monday,4/29/2013,6,0.190313174
22,2,2012,Wednesday,2/22/2012,2,0.169986624
28,11,2013,Thursday,11/28/2013,20,0.423936474
8,5,2012,Tuesday,5/8/2012,6,0.289998952
20,10,2011,Thursday,10/20/2011,0,0.162421569
30,4,2013,Tuesday,4/30/2013,14,0.221429442
28,12,2013,Saturday,12/28/2013,18,0.397047959
2,3,2013,Saturday,3/2/2013,0,0.190714428
3,1,2012,Tuesday,1/3/2012,12,0.295217073
5,9,2012,Wednesday,9/5/2012,0,0.236328882
13,1,2013,Sunday,1/13/2013,10,0.302543514
6,9,2013,Friday,9/6/2013,12,0.217435031
6,7,2013,Saturday,7/6/2013,10,0.404409592
28,8,2013,Wednesday,8/28/2013,18,0.453617495
23,4,2013,Tuesday,4/23/2013,16,0.241827943
8,12,2013,Sunday,12/8/2013,2,0.161094998
17,12,2013,Tuesday,12/17/2013,12,0.252472818
15,9,2012,Saturday,9/15/2012,22,0.377252766
9,10,2013,Wednesday,10/9/2013,16,0.278634092
17,7,2013,Wednesday,7/17/2013,20,0.497151611
5,11,2012,Monday,11/5/2012,16,0.359684441
1,7,2012,Sunday,7/1/2012,18,0.736711892
7,12,2013,Saturday,12/7/2013,10,0.261408978
13,12,2012,Thursday,12/13/2012,22,0.277587690
3,12,2011,Saturday,12/3/2011,16,0.277018519
29,1,2013,Tuesday,1/29/2013,20,0.394333130
2,5,2012,Wednesday,5/2/2012,16,0.281923129
31,5,2013,Friday,5/31/2013,18,0.473941243
8,3,2013,Friday,3/8/2013,22,0.291817119
27,10,2013,Sunday,10/27/2013,0,0.187755370
16,2,2012,Thursday,2/16/2012,20,0.418336592
5,6,2013,Wednesday,6/5/2013,22,0.472791826
20,1,2013,Sunday,1/20/2013,20,0.359313050
26,10,2013,Saturday,10/26/2013,8,0.261841545
10,10,2011,Monday,10/10/2011,22,0.20609375
28,9,2012,Friday,9/28/2012,18,0.376066263
29,1,2014,Wednesday,1/29/2014,6,0.235395499
25,12,2011,Sunday,12/25/2011,18,0.343087805
28,1,2014,Tuesday,1/28/2014,14,0.286346182
21,1,2012,Saturday,1/21/2012,22,0.269276978
6,4,2012,Friday,4/6/2012,18,0.442310795
20,5,2012,Sunday,5/20/2012,16,0.462051463
4,8,2012,Saturday,8/4/2012,20,0.586404955
18,12,2013,Wednesday,12/18/2013,4,0.169979676
7,6,2013,Friday,6/7/2013,19,0.486720017
21,4,2013,Sunday,4/21/2013,21,0.397401463
5,12,2013,Thursday,12/5/2013,15,0.240441758
27,12,2011,Tuesday,12/27/2011,23,0.225051220
19,12,2013,Thursday,12/19/2013,9,0.247717409
26,1,2014,Sunday,1/26/2014,11,0.272043228
15,7,2013,Monday,7/15/2013,17,0.508422159
2,6,2013,Sunday,6/2/2013,23,0.369086336
23,1,2012,Monday,1/23/2012,19,0.380083045
10,3,2013,Sunday,3/10/2013,19,0.434823218
8,4,2012,Sunday,4/8/2012,23,0.273634649
20,12,2013,Friday,12/20/2013,1,0.191249200
13,9,2012,Thursday,9/13/2012,19,0.501587378
22,5,2012,Tuesday,5/22/2012,21,0.571279563
28,10,2013,Monday,10/28/2013,13,0.221896336
7,11,2012,Wednesday,11/7/2012,21,0.334504077
11,12,2012,Tuesday,12/11/2012,19,0.372174530
29,10,2013,Tuesday,10/29/2013,5,0.186321390
30,4,2012,Monday,4/30/2012,21,0.508459696
29,6,2012,Friday,6/29/2012,23,0.384661318
27,1,2014,Monday,1/27/2014,3,0.154482661
7,10,2013,Monday,10/7/2013,21,0.315781196
3,3,2014,Monday,3/3/2014,7,0.280029665
30,8,2013,Friday,8/30/2013,23,0.269664852
27,1,2013,Sunday,1/27/2013,17,0.367573695
14,2,2012,Tuesday,2/14/2012,17,0.372098529
26,9,2012,Wednesday,9/26/2012,23,0.251969641
12,10,2011,Wednesday,10/12/2011,19,0.42707
6,12,2013,Friday,12/6/2013,7,0.261943281
1,12,2011,Thursday,12/1/2011,21,0.268857616
6,8,2012,Monday,8/6/2012,17,0.419095176
22,1,2013,Tuesday,1/22/2013,17,0.478601204
16,1,2014,Thursday,1/16/2014,7,0.261258804
8,11,2013,Friday,11/8/2013,9,0.241925519
21,12,2013,Saturday,12/21/2013,5,0.241000274
22,12,2013,Sunday,12/22/2013,13,0.625710271
1,10,2012,Monday,10/1/2012,19,0.453937933
12,7,2013,Friday,7/12/2013,21,0.607987779
11,2,2013,Monday,2/11/2013,21,0.318957408
12,9,2012,Wednesday,9/12/2012,23,0.256668752
5,1,2012,Thursday,1/5/2012,19,0.357317961
3,4,2012,Tuesday,4/3/2012,19,0.507941300
26,9,2013,Thursday,9/26/2013,17,0.315018556
7,11,2013,Thursday,11/7/2013,1,0.158885835
25,5,2012,Friday,5/25/2012,17,0.503971506
20,5,2013,Monday,5/20/2013,19,0.617296714
31,8,2013,Saturday,8/31/2013,19,0.424040333
16,6,2013,Sunday,6/16/2013,23,0.371325076
28,11,2011,Monday,11/28/2011,17,0.359898437
17,8,2012,Friday,8/17/2012,21,0.569764140
15,5,2012,Tuesday,5/15/2012,17,0.466756011
4,12,2013,Wednesday,12/4/2013,11,0.237325707
28,4,2013,Sunday,4/28/2013,17,0.338890830
5,3,2013,Tuesday,3/5/2013,23,0.226422265
24,12,2012,Monday,12/24/2012,23,0.335581601
21,2,2012,Tuesday,2/21/2012,21,0.368369427
20,6,2012,Wednesday,6/20/2012,19,0.713773880
3,12,2013,Tuesday,12/3/2013,3,0.151996665
23,10,2012,Tuesday,10/23/2012,17,0.347280855
17,1,2014,Friday,1/17/2014,15,0.495026322
15,1,2013,Tuesday,1/15/2013,21,0.320731209
10,1,2012,Tuesday,1/10/2012,23,0.239002381
13,10,2011,Thursday,10/13/2011,23,0.214341270
26,7,2013,Friday,7/26/2013,17,0.434246307
22,12,2011,Thursday,12/22/2011,23,0.221634146
27,4,2012,Friday,4/27/2012,21,0.435921527
9,1,2014,Thursday,1/9/2014,9,0.231696892
8,1,2014,Wednesday,1/8/2014,1,0.168418113
27,2,2014,Thursday,2/27/2014,15,0.296679893
20,3,2012,Tuesday,3/20/2012,23,0.235836948
10,4,2013,Wednesday,4/10/2013,21,0.352550527
10,11,2012,Saturday,11/10/2012,21,0.291702640
25,2,2013,Monday,2/25/2013,17,0.527115392
6,3,2012,Tuesday,3/6/2012,17,0.387359674
8,9,2013,Sunday,9/8/2013,21,0.366473345
25,8,2012,Saturday,8/25/2012,19,0.504688141
30,1,2014,Thursday,1/30/2014,3,0.177737086
28,2,2014,Friday,2/28/2014,7,0.286592959
31,10,2011,Monday,10/31/2011,19,0.420348739
4,7,2013,Thursday,7/4/2013,19,0.566145815
15,11,2013,Friday,11/15/2013,7,0.260552118
12,6,2012,Tuesday,6/12/2012,21,0.592773123
23,3,2013,Saturday,3/23/2013,19,0.426447867
3,8,2012,Friday,8/3/2012,17,0.459083749
4,7,2012,Wednesday,7/4/2012,23,0.448693618
17,8,2013,Saturday,8/17/2013,23,0.325182261
15,10,2012,Monday,10/15/2012,23,0.196390432
1,1,2013,Tuesday,1/1/2013,17,0.573159764
28,1,2012,Saturday,1/28/2012,19,0.388153392
25,10,2013,Friday,10/25/2013,13,0.208397186
31,1,2014,Friday,1/31/2014,11,0.270418064
24,10,2013,Thursday,10/24/2013,5,0.193880996
6,5,2013,Monday,5/6/2013,23,0.285648849
16,11,2013,Saturday,11/16/2013,15,0.267479349
10,11,2011,Thursday,11/10/2011,21,0.354015748
6,12,2012,Thursday,12/6/2012,19,0.340191777
7,4,2012,Saturday,4/7/2012,8,0.276740279
9,10,2013,Wednesday,10/9/2013,2,0.152012814
25,12,2011,Sunday,12/25/2011,0,0.245060976
31,5,2013,Friday,5/31/2013,0,0.253192970
24,12,2011,Saturday,12/24/2011,8,0.296785366
22,1,2012,Sunday,1/22/2012,12,0.292096085
12,12,2012,Wednesday,12/12/2012,12,0.222641236
21,5,2012,Monday,5/21/2012,10,0.315290816
17,2,2012,Friday,2/17/2012,14,0.292609562
19,1,2013,Saturday,1/19/2013,14,0.270747775
8,3,2013,Friday,3/8/2013,4,0.168892549
28,9,2012,Friday,9/28/2012,0,0.198676329
4,8,2012,Saturday,8/4/2012,6,0.275395283
3,5,2012,Thursday,5/3/2012,10,0.278726123
5,8,2012,Sunday,8/5/2012,14,0.310432562
9,10,2011,Sunday,10/9/2011,12,0
8,10,2013,Tuesday,10/8/2013,10,0.216956527
4,11,2012,Sunday,11/4/2012,10,0.277338545
13,12,2012,Thursday,12/13/2012,4,0.152825143
29,1,2014,Wednesday,1/29/2014,20,0.489603023
2,12,2011,Friday,12/2/2011,10,0.215777778
10,10,2011,Monday,10/10/2011,4,0
30,1,2013,Wednesday,1/30/2013,14,0.249109472
24,4,2013,Wednesday,4/24/2013,10,0.242308488
8,12,2013,Sunday,12/8/2013,16,0.358760137
6,4,2012,Friday,4/6/2012,0,0.247863900
9,3,2013,Saturday,3/9/2013,12,0.299223131
17,7,2013,Wednesday,7/17/2013,6,0.262862431
23,4,2013,Tuesday,4/23/2013,2,0.166740708
4,6,2013,Tuesday,6/4/2013,12,0.263579969
5,11,2012,Monday,11/5/2012,2,0.148176830
15,9,2012,Saturday,9/15/2012,4,0.179338126
5,6,2013,Wednesday,6/5/2013,4,0.192345234
1,6,2013,Saturday,6/1/2013,8,0.326616090
3,12,2011,Saturday,12/3/2011,2,0.151154321
29,1,2013,Tuesday,1/29/2013,6,0.237552511
16,7,2013,Tuesday,7/16/2013,14,0.252872371
28,8,2013,Wednesday,8/28/2013,0,0.240605659
16,9,2012,Sunday,9/16/2012,12,0.281803220
20,1,2013,Sunday,1/20/2013,6,0.186521297
20,5,2012,Sunday,5/20/2012,2,0.234163611
18,12,2013,Wednesday,12/18/2013,22,0.294482928
27,10,2013,Sunday,10/27/2013,18,0.391293063
21,1,2012,Saturday,1/21/2012,4,0.160430657
27,9,2012,Thursday,9/27/2012,8,0.267922364
16,2,2012,Thursday,2/16/2012,6,0.259327660
2,5,2012,Wednesday,5/2/2012,2,0.188997268
1,7,2012,Sunday,7/1/2012,0,0.316985226
27,8,2013,Tuesday,8/27/2013,8,0.351575219
2,7,2012,Monday,7/2/2012,8,0.456316692
